"","q","avg.loss.mu.est.DPMM_ng1","avg.loss.mu.est.DPMM_ng2","avg.loss.mu.est.DPMM_ng3","avg.loss.mu.est.DPMM_ng4","avg.loss.sigma2d.est.DPMM_ng1","avg.loss.sigma2d.est.DPMM_ng2","avg.loss.sigma2d.est.DPMM_ng3","avg.loss.sigma2d.est.DPMM_ng4","prob.2_ng1","prob.2_ng2","prob.2_ng3","prob.2_ng4","prob.3_ng1","prob.3_ng2","prob.3_ng3","prob.3_ng4"
"result.348",140,0.0859702383253024,0.0857951173634259,0.0886195455189367,0.0888597757454492,0.122686153290511,0.123292239259077,0.129302321542907,0.133231493879366,0.0717238457461599,0.160739202270462,0.159293130303482,0.13622358392422,0.00081495677619619,0.0716639781236337,0.131559630148589,0.120942098268946
"result.349",140,0.0921832538734949,0.0946392037739425,0.0935713878982965,0.0939435023760689,0.084164412839336,0.0942004469968242,0.0984287728749507,0.0983571136430151,0.050798571367478,0.132000031919658,0.166979716435224,0.139916147755667,0.00106517391323304,0.055717611658592,0.132282554802857,0.122758609952387
"result.350",140,0.0821774869829169,0.0827238753509442,0.0884311211614997,0.0882973994497238,0.11822165011602,0.128453356509025,0.137625465956643,0.136509953001521,0.0643666966142885,0.234802993951036,0.158960488489726,0.135888373213818,0.00075733372797949,0.085078081762248,0.131160696995181,0.121036582410019
"result.351",140,0.0991018274052958,0.0933880823319995,0.0938957523788584,0.0932629432186242,0.0998136990101076,0.1055508234028,0.104173418492516,0.103667708629485,0.0525803373184582,0.110841889085154,0.165063868489437,0.139599569968285,0.00134661388291114,0.0509241209262682,0.131924938170267,0.122578068057472
"result.352",140,0.075060680165601,0.0799081284036988,0.0801383308027004,0.0791995731643814,0.0546400106249419,0.0691383232852943,0.0749906215492172,0.0746197549304538,0.0472366334506834,0.175947076531257,0.161528049701743,0.138072495798646,0.00145858792019917,0.0775702009729893,0.132481857518014,0.122416421627139
"result.353",140,0.0674893007163693,0.0670344715346873,0.0663974899836491,0.0663059786161472,0.0418940821192,0.0537330720070859,0.0620987433781238,0.06308014616351,0.0358160191679982,0.165093149351453,0.161726744918219,0.139159269760456,0.00161792128213778,0.0718331439337926,0.132909463755902,0.122391227388139
"result.354",140,0.0753647435196464,0.0757145632238923,0.0791272783054981,0.0783921910762286,0.0495660043204352,0.0531816121199056,0.0574171551419391,0.0587986506907144,0.0390348013929153,0.136333380548991,0.162799081494044,0.137984480798662,0.000749350508292205,0.0550995453289425,0.133191632410522,0.122576071656829
"result.355",140,0.091430634062778,0.0970358863977886,0.095410563917696,0.0948404028828469,0.137373074048509,0.139455706503792,0.147907405877181,0.153291158672812,0.0389505258098912,0.169410713293064,0.161647705123366,0.138405709497406,0.0031811538878152,0.0794778863055937,0.131766473313194,0.122278547897883
"result.356",140,0.095450733933841,0.0974615731910548,0.0973237987452968,0.0975805987434816,0.104043400194735,0.105701192698807,0.111783031038347,0.113158606372975,0.0501180972237191,0.121815375235614,0.16338368354685,0.138868709364584,0.000891434098004655,0.055821869377815,0.132133985927881,0.122377899488504
"result.357",140,0.0882832604510966,0.0885795374217306,0.0921284369932968,0.0933045479899114,0.101718931204818,0.109713840059253,0.116900062177214,0.119412517394923,0.0646557931096593,0.156348860537074,0.162137576692221,0.137084948305863,0.000820358580874939,0.0613251786995486,0.13150522260426,0.121756163205406
"result.358",140,0.0844903276848112,0.0863308492438039,0.0865459945743759,0.087189591172137,0.0893412827828073,0.0988378623962167,0.105209705780438,0.104308383721399,0.0468857526074185,0.183252166200204,0.159436747997462,0.138105413595097,0.00144386004673282,0.0785235822342289,0.131861363928829,0.122308937544053
"result.359",140,0.0838521976859799,0.0852226772940477,0.0870689112330567,0.0874213539572054,0.11221818317586,0.13837662207536,0.132406090291292,0.129621010007145,0.0435560421790801,0.121923534752904,0.163084079021297,0.137952233169006,0.000946605303617703,0.0502390847031746,0.132342004938453,0.122509648290963
"result.360",140,0.0811957316760041,0.0797450280107267,0.0764425073878881,0.075744484495849,0.0909768557500183,0.0962603375401234,0.104921389078383,0.106823404395024,0.0363175395370092,0.156386129327549,0.164557514304807,0.138517518926216,0.00110386288706246,0.0639437829387369,0.133248305194281,0.122486665868567
"result.361",140,0.0958114022916682,0.0961215958415009,0.094532585038381,0.0953723347608633,0.0969271785925257,0.119253827190533,0.116317676137769,0.117159297028824,0.0504281296033441,0.117200557486602,0.163254597436031,0.138706485787507,0.0011786882875263,0.0534041963461148,0.13361563271367,0.122620009904496
"result.362",140,0.110882493007335,0.116525224055729,0.115123526041911,0.114773819114701,0.0577187860020663,0.0635793193643811,0.0697479000025801,0.0710376527978068,0.0326149859109956,0.156431499673943,0.161387145721943,0.137894792404747,0.00101867571614812,0.0667696349538767,0.132772261838428,0.122259320504172
"result.363",140,0.0905203942981168,0.0915165364270232,0.0936363882531814,0.0945055358811635,0.0856223271754113,0.0863207576168791,0.0949283067596536,0.0962455740905936,0.0504074296233894,0.0939956131776562,0.164170685420869,0.139290693530947,0.000756539604826909,0.0428040567835867,0.133235550516561,0.122711086616637
"result.364",140,0.109790985792219,0.116291070761671,0.118487530654824,0.119020416087805,0.081266072651109,0.100257250544122,0.105149155057793,0.102982364437852,0.0344913408040681,0.195324533344129,0.160764432381626,0.137755449101656,0.00175769975676865,0.089260248072077,0.132703933589112,0.12222213267143
"result.365",140,0.0931885298003722,0.0926512776970644,0.0926167977666065,0.0923719905270053,0.151818942537769,0.164023768317132,0.170759084193575,0.170751871786069,0.0728486120477489,0.153346473817356,0.158372513107419,0.136671686853756,0.000817896135370118,0.0749572735591297,0.130909387998731,0.121275296071302
"result.366",140,0.106768792763818,0.115265052744323,0.119468182212048,0.120825107114625,0.10140292881344,0.112937878550986,0.114642915064581,0.112460813163605,0.0275003698688027,0.168226574497892,0.164167754132066,0.139630689076437,0.00127174563430587,0.0658818711170831,0.132232329471648,0.12324498836828
"result.367",140,0.0871556561462958,0.0981926434696251,0.10425588319954,0.105632903159052,0.0798544033086941,0.0876160521617702,0.099401941702904,0.0979244597024916,0.0632639051836664,0.175188277632812,0.159938393197734,0.137380597755596,0.00158436062876518,0.0731137178429282,0.131216717732652,0.121608924325602
"result.368",140,0.0813768549741519,0.081946260210049,0.0834659232095548,0.0834571651694122,0.113829722431085,0.139554977880427,0.133502824118441,0.132520121290825,0.0412695538785085,0.173680102852236,0.160039659125673,0.137611984559668,0.00120463197868768,0.0745589601665998,0.131898128003046,0.121815690173693
"result.369",140,0.0900020665590113,0.0900730183407829,0.0854137623460454,0.0834906615648796,0.135262115270673,0.203580464481148,0.186696540711912,0.172391377323418,0.0504282582011162,0.0809535786761913,0.171144004063806,0.140645100433196,0.00141442172261656,0.041349676953521,0.133108382293825,0.123550015712689
"result.370",140,0.0850521711139531,0.0932962701442316,0.0909624231971148,0.0893458035889952,0.203824945651842,0.204036793894556,0.217405468055751,0.216193978728194,0.0719808867866031,0.113216782253932,0.164234652988396,0.137616998653333,0.00173169320752403,0.0578229433238858,0.13056591725273,0.121656752267681
"result.371",140,0.0698550847865606,0.0728242069594897,0.0761575677976386,0.0761791363602272,0.114296320185453,0.116498692505229,0.124862911899336,0.125267475967376,0.0439905594232934,0.1429175473281,0.162786250983543,0.138592921444559,0.00105300452461344,0.0598034641186423,0.133846806704724,0.122552947350655
"result.372",140,0.0980793525390955,0.100979280289644,0.101001297637015,0.101211310280804,0.224615493029929,0.254888085784589,0.237645386435483,0.229788197905534,0.0573738464036669,0.176031405283468,0.159289634272579,0.137542318522534,0.00226383680837852,0.0761517358200448,0.131609411805647,0.121518336761283
"result.373",140,0.099828838923873,0.102098880208952,0.10280859585812,0.103118203958161,0.119260817701899,0.222234111413382,0.190288818803554,0.178902027671934,0.0721076862538946,0.156381765718721,0.161570949415788,0.136836451762782,0.00128634775835074,0.0665086300855663,0.131508898553761,0.121372572661655
"result.374",140,0.110742033078992,0.111342551050185,0.115093955742987,0.116179743673965,0.0544188982469642,0.052480137087312,0.0597985035861267,0.0614019711302082,0.0572963946746497,0.161439392617852,0.159357074646701,0.137644091280758,0.000869977641286319,0.0667059638171057,0.131529171735047,0.121565195880417
"result.375",140,0.0795272768410896,0.0823978371920897,0.085134065634722,0.0855503338964948,0.0753227261952349,0.0758414240832417,0.0850134911099964,0.0862860813365484,0.0485111956956901,0.150218904259638,0.160477226542165,0.138861053224964,0.00153188704241575,0.069192152886818,0.130606612818508,0.122396358786039
"result.376",140,0.0902815673197344,0.0931740768872977,0.0944560013278603,0.095203259275811,0.064920152913585,0.063039179984459,0.0706361805082045,0.0708450474142171,0.0446403162957608,0.108581091695261,0.166070658006419,0.138940453254298,0.000938381720286127,0.0478859584572742,0.133538812585899,0.122538670318142
"result.377",140,0.075690946160103,0.078548950623105,0.0810077772370269,0.0804923794790292,0.0507199440173666,0.0512485705557169,0.0551987846194285,0.0562564288885758,0.0448676063264472,0.134552581628777,0.163603088890364,0.138450135742893,0.000931994691683355,0.0569024379050962,0.133001142040033,0.122438462984151
"result.378",140,0.082823621962741,0.0824086087533515,0.0807381060607373,0.0805612626767023,0.0605955222949295,0.064576995474921,0.0673695630080595,0.0676820563081288,0.0193025761411131,0.122064007442967,0.164989533016922,0.140354548580085,0.000999432875033317,0.0524421736129387,0.133737786996575,0.123875372922263
"result.379",140,0.099008619967839,0.103142842091025,0.107510322393269,0.10731773748845,0.0894106932959451,0.0983290968468045,0.109198362506848,0.109791107815529,0.0644535396593385,0.160347653160872,0.160910249942807,0.136682661754814,0.000779164303732223,0.0737978792053733,0.131842963689072,0.121328894364621
"result.380",140,0.101624912545509,0.110185365079745,0.104930582616638,0.103677764486114,0.063971281101465,0.0739474726885304,0.075584923375559,0.0753492988214907,0.0515631934498165,0.112877930206638,0.168811954556779,0.140417170431507,0.000968287813547183,0.0468739244951911,0.132700051944304,0.123278001016043
"result.381",140,0.149171907873926,0.159176091500367,0.158499526785964,0.158151011788733,0.789145122796356,0.780299197265211,0.768312990729616,0.760316926338796,0.0476473674429558,0.125279972496765,0.164216986389391,0.139042756080797,0.00157631595214087,0.0544226397316896,0.132831790826475,0.122742441535056
"result.382",140,0.0877009919049508,0.0887979846762924,0.0932267618541421,0.094731488272244,0.301152601963743,0.443241904019851,0.377719283151738,0.333580752337992,0.0645229862407199,0.135108767114393,0.160196946926906,0.136606303282526,0.00124900414194448,0.063982535053874,0.131333260743675,0.121122189540525
"result.383",140,0.0629895457751444,0.0666512088842557,0.0639018772234856,0.0635380427590727,0.0467386195854559,0.0534844180594825,0.0582261228309963,0.0577341457844538,0.0405310710296308,0.119819578519059,0.163898719682687,0.139714055049254,0.00123793219650071,0.0532707739321202,0.132122052028605,0.122946445135999
"result.384",140,0.120007726545676,0.136147885178462,0.13457112401906,0.132877975352029,0.0858284074724094,0.0645490988775363,0.0795627328593465,0.0903995043269999,0.0434191419031762,0.128990866101864,0.163849547026175,0.139239660089417,0.00116661486031636,0.0535372788622153,0.132749744087418,0.122792866852399
"result.385",140,0.0747131433097602,0.0735000734024573,0.0763759230616058,0.076888885054507,0.0978163840239483,0.0955999832729341,0.104313612285914,0.106038615811965,0.0448545621673712,0.0942678220462773,0.166074016669944,0.139842053570937,0.0012033194211788,0.0443913729315275,0.13102080687755,0.122861178331004
"result.386",140,0.0939135568818306,0.094528994263746,0.100128510775449,0.103228471446749,0.400060734755039,0.655827890541025,0.570899473130095,0.571215752618908,0.0210429161155431,0.212393220503147,0.157245485576497,0.137069507442902,0.00133954053715013,0.092572730876068,0.131737699828949,0.121859974147026
"result.387",140,0.110261995868081,0.114101936070868,0.118013865456816,0.118095722900037,0.11653746222064,0.137161868215853,0.133857570078608,0.133160370138716,0.059902580545096,0.187788266779218,0.16059336308651,0.136893638661703,0.00255187714501369,0.0858442562740334,0.132550410510019,0.121683416248282
"result.388",140,0.0855562862761916,0.0843931701973683,0.0875913509727576,0.0892213621636727,0.0658638010136353,0.071971361030554,0.0831190672060249,0.082699331004945,0.0711820226764973,0.124885466984866,0.159672919641126,0.136370927287052,0.00097479072210608,0.0601236173397694,0.130952810212413,0.121188816975522
"result.389",140,0.0967986753183107,0.102998219598313,0.106404759338488,0.104639151530305,0.103985364001957,0.146904077507035,0.151113205066614,0.140802549247401,0.0642165142828012,0.179810601177471,0.1582920795324,0.136935175775084,0.00105347034480779,0.0860590064539703,0.131082219994978,0.121385056908423
"result.390",140,0.0954486250353494,0.100862710247234,0.102490206374806,0.102578187935672,0.0629142698646471,0.0756667796578936,0.0797665098006381,0.0783711044320375,0.0650669916783019,0.136146701707404,0.161988219549832,0.137419434141446,0.00127295755444565,0.0549679789593256,0.132076799087728,0.121823917109389
"result.391",140,0.087437547064987,0.090677821133185,0.093825414754423,0.0942635300798907,0.0779057609883716,0.0854091799499984,0.0920376029132253,0.0923390828788345,0.0392728312482817,0.216976244850409,0.158465228666184,0.137321975751566,0.000906240907366626,0.0907559545375565,0.132142480303087,0.122244470179221
"result.392",140,0.0850628095711675,0.0863859185378736,0.0871211436343102,0.0868494149496308,0.290966512653066,0.333135121071209,0.329611255257974,0.32494873002699,0.04236578733864,0.165057659396352,0.164231307466337,0.139254231210077,0.00137561314622969,0.0683719019224339,0.132528840017545,0.1226740240799
"result.393",140,0.0921571616043516,0.0938938011220702,0.0978899292060351,0.0984061843283354,0.0754793711525961,0.0912348047382622,0.0952283827390137,0.090452243788863,0.0719294535618606,0.175511691320731,0.161401517989014,0.13637755357793,0.000935388967381015,0.0770190334801364,0.131589177438425,0.120812988410094
"result.394",140,0.0874285808711305,0.0868161726612555,0.0849023609920467,0.0843409249711838,0.0599343153234025,0.0618953195736823,0.067228476555269,0.0684900464536271,0.0375533531678924,0.0853863727543664,0.166136015283462,0.14001797006426,0.000755842431120615,0.037214564528069,0.132952898325235,0.123520506386168
"result.395",140,0.0854543422699887,0.0881473600049121,0.087113484784232,0.0865177854330011,0.0728891543374676,0.0651353583168254,0.072917858782894,0.0714993327030106,0.0523797872172549,0.200411333655459,0.157930458962632,0.138194867955584,0.00142861615077702,0.0898481170298337,0.130216340216496,0.122427166938894
"result.396",140,0.124132709880076,0.125741434144723,0.129095282999625,0.130190829622229,0.0490273594009838,0.0532886789824737,0.0656387117370138,0.0658035237814214,0.0433529156952397,0.151807786998262,0.15879270248837,0.138225702224261,0.00105270170264556,0.0710381419488383,0.131159847131267,0.122589606311309
"result.397",140,0.10998976591452,0.110147992133317,0.108688260288908,0.108207239494975,0.127992613837768,0.130810917041925,0.138013810330328,0.134723337340553,0.0517060218170405,0.0921312845465325,0.168213303368915,0.13960498168698,0.001284242988032,0.0458262220552169,0.13218173004976,0.122801058118619
"result.398",140,0.0762170033540201,0.0776498555210949,0.0766091618932025,0.0768050839510772,0.0784579567918383,0.0734771333464225,0.0822669088368481,0.0841631118611376,0.0431633278103943,0.0961311456932016,0.168912947383786,0.14000670280198,0.000779050636906215,0.0417406150494403,0.133923974361614,0.123245194375003
"result.399",140,0.0823179314979077,0.0885614218963522,0.0935386590350786,0.093819004928561,0.090505676469315,0.0912297285948836,0.103139273004805,0.103428108314908,0.0448503699175102,0.15364801672898,0.161167067285477,0.138274056323079,0.00114540443996842,0.0616086001361474,0.131439132187907,0.122395260938075
"result.400",140,0.104248208019658,0.103944463719786,0.10679413865437,0.107414838174904,0.0790307544713833,0.0952795811468608,0.100480616460839,0.101856464362277,0.0432976026450854,0.200240525532178,0.160365561981028,0.137789779701541,0.000947859064595565,0.0833235952974276,0.131670212629534,0.12195835340595
"result.401",180,0.0968901215166097,0.0995301735353866,0.101182771148577,0.102536384983478,0.066396307099785,0.0722363808496905,0.079590327683399,0.0778406722816367,0.0365333199266028,0.172363772650796,0.162041179124198,0.138532790278134,0.000998682987470194,0.0657920590058305,0.1335781315477,0.122822945604657
"result.402",180,0.0658406767388455,0.0681718945266869,0.070932861743159,0.0712538772477809,0.0615141129982829,0.0657934109925583,0.0693829433411679,0.0692193573343215,0.0339623831805339,0.133745624773763,0.162796080895011,0.138278093581237,0.00087274381707745,0.0500774048835948,0.133547398551834,0.123200801055338
"result.403",180,0.0795574498109863,0.0781044518756568,0.0783650455222026,0.0784624342052887,0.0585834038081704,0.0615857191199202,0.0668383450773029,0.0677272196013403,0.072855756555363,0.11553235443042,0.162991617009885,0.137846291169541,0.00161474236090129,0.0535687504121773,0.131664258140235,0.121326664564375
"result.404",180,0.0902784102526971,0.088581861608327,0.0912166933704,0.0902884879101657,0.198331670877099,0.183388462994015,0.199695119996503,0.196780561382299,0.0564049830795753,0.124327152082686,0.160874862629755,0.137439891791088,0.000711639732678037,0.0523454082326732,0.132404216208681,0.121787420685447
"result.405",180,0.0768692400372326,0.0751623942203277,0.0744909511668012,0.0750944231199059,0.0837630423180434,0.0853868343269315,0.0871721758574232,0.0877006278867731,0.0668960798420884,0.107443921460168,0.164393917975381,0.138010130179921,0.000612405336611486,0.0473477587771049,0.132513275926921,0.121681019967718
"result.406",180,0.0995253166432863,0.0897031168186267,0.0928972600367142,0.0957615171941282,0.221977288507991,0.418206091463847,0.319604268571837,0.279978816220993,0.0610861948053834,0.0726982179845012,0.167489948710939,0.139442330985474,0.00125161353147438,0.0364491254073886,0.134112651063597,0.123014814443174
"result.407",180,0.104154739547783,0.104654659961224,0.106050366576372,0.106198172692857,0.0850690852903381,0.0920181137053749,0.095394656845786,0.0971687893281568,0.0444780261522268,0.130300442460253,0.161519723028108,0.138435563140883,0.000697299401605006,0.059568423405315,0.131748498600835,0.122664650805303
"result.408",180,0.1003366596521,0.101123963741909,0.100875510447882,0.101447664573836,0.18031338784061,0.174587039779618,0.180068605747384,0.180899279352866,0.0719508926176976,0.132009083339419,0.163060077189538,0.136526536564776,0.000734030783467178,0.0549995784382932,0.133201767414971,0.120974155057785
"result.409",180,0.103359076245504,0.107664262851654,0.108563831020503,0.107631616976265,0.128594186120312,0.171695658120884,0.156317518452089,0.153513850328387,0.0576130694225667,0.125243423620352,0.162369772895934,0.138864390340262,0.00151129520125306,0.0568910278032328,0.132818147972665,0.122214125130687
"result.410",180,0.0839923741903412,0.0817222725519153,0.0798583548657304,0.0801190719094433,0.0780724133590463,0.0744080765707883,0.0882709947987027,0.0929211813142543,0.0323139396789047,0.0867128090469227,0.167773671156976,0.142531365214981,0.000739552677681212,0.0367161877514905,0.133990958888115,0.124495824689168
"result.411",180,0.075077392973386,0.0796504160051689,0.0762069233664859,0.0746060570869614,0.085672999992196,0.0868400525312728,0.0910164839073141,0.0904230773079618,0.0502920520536361,0.118890241536012,0.16633487824416,0.139224119489463,0.00131134990054696,0.0440019618759175,0.134133746479095,0.122850531595485
"result.412",180,0.0737870704723555,0.0754294781272215,0.0790357730387632,0.0802905058826357,0.0713190432463606,0.0760957430207013,0.0839229379343485,0.0849448394823984,0.0494957084790588,0.115527455605973,0.163134565002397,0.13874200795781,0.000709332807155674,0.0517776624996372,0.133056736785075,0.122792838361791
"result.413",180,0.0935567818810094,0.0913002756590105,0.0903682606303521,0.0908519108876683,0.0986955448167318,0.108728163923285,0.116595484421853,0.115737877619414,0.0502991780345015,0.140335211172325,0.160089721855823,0.13816393085967,0.000911163723218475,0.0563994372883884,0.131314443165524,0.121976267226163
"result.414",180,0.0926115210957995,0.0906800320598408,0.0900635081390045,0.089783659058582,0.0576562719717065,0.0619839568462555,0.0684785508747598,0.0672713469059296,0.0500396183457439,0.169472823032619,0.159045219269752,0.137048552388968,0.000695202133937875,0.0652593045468836,0.131443191370076,0.12156096561038
"result.415",180,0.0619538971921564,0.062292844359336,0.0636174962095201,0.0641408896360717,0.0559292985820476,0.0638860897524555,0.0683237978590504,0.0676125996528825,0.0526569525351346,0.137326031774018,0.164334904798183,0.139343909808717,0.00619093554337556,0.0609668010839279,0.131864394532175,0.12327401324182
"result.416",180,0.105002515165566,0.104785686813254,0.109351811660965,0.109021005942676,0.115717713015444,0.119932655945234,0.127092578257177,0.126067970151254,0.0452214047377317,0.10147549997441,0.163697306631216,0.140142787796738,0.000638929176151949,0.0413280482312081,0.13231107798351,0.123327391613719
"result.417",180,0.131048433535176,0.133651954780225,0.132423501638025,0.133423308757144,0.12113691094374,0.131539964813667,0.134039265147492,0.133975268444117,0.0453684768022019,0.150715530305628,0.162104214225655,0.139843455747915,0.00107378729899207,0.0609601892726931,0.132288913196403,0.123300875527705
"result.418",180,0.119665203346146,0.117803263897822,0.117717619944115,0.117973312069507,0.0648073788096405,0.0717491987420787,0.0778133636871356,0.077648595483764,0.050268518896924,0.127470185358165,0.165742244972594,0.1397737082787,0.00179078870894667,0.0564585050935234,0.133106795456283,0.123336198351392
"result.419",180,0.104553303287991,0.104476079997396,0.103791861087048,0.103983260418727,0.0905575764089429,0.166568829289644,0.135078782346593,0.135203894368395,0.0448553134202089,0.179268154735416,0.160201845779537,0.138963823650756,0.00112927211980027,0.0614890799770813,0.132102720692491,0.122679523910007
"result.420",180,0.0715160478170067,0.0736162620618086,0.0737954204170275,0.074580654759896,0.0798329341674903,0.086945040670574,0.088889923947023,0.0842258233633447,0.0341772513732394,0.148195148774665,0.162617938080841,0.138678744601821,0.00148379644811288,0.0621675696554314,0.13306437528731,0.12289818808497
"result.421",180,0.0981682367327231,0.0997605216246008,0.102310687660756,0.101968829488803,0.0508492824188312,0.0543915454660364,0.0612789951902955,0.06167664737725,0.0446909776661844,0.175776438310986,0.160060395033561,0.138523126809193,0.000897254429465881,0.070532230759573,0.131228548848054,0.122407764678367
"result.422",180,0.113800841258109,0.122056155628275,0.123614775783273,0.124036515333658,0.0989119267249671,0.100787458229011,0.104609030581897,0.107067055352043,0.0475432289206986,0.159407871517328,0.160981169912311,0.138630828522041,0.00190184709122087,0.0693718704689302,0.13185692217434,0.122193944959634
"result.423",180,0.0815710910209,0.083740880512972,0.0859583862137771,0.0856555159356329,0.0785210817353584,0.0830515900198448,0.0886372605122759,0.0892987627116542,0.0498238346143055,0.14199378962304,0.158831243411091,0.138244996750105,0.000920428228220275,0.0625716203997113,0.131290527302,0.122496376014901
"result.424",180,0.0979375206571652,0.0986965680055356,0.101719058775125,0.101812934767515,0.108064672602584,0.114552123815602,0.120733484158058,0.120097595594313,0.066979377395958,0.124992244187947,0.161073836842347,0.137778556728088,0.00113826294324271,0.0565289789146823,0.131112522641586,0.121612585714755
"result.425",180,0.0974701456168693,0.0985722499735074,0.101177124687771,0.101755396448919,0.0955780235694791,0.0951443582836308,0.10171969032299,0.102071627739708,0.0609891811408686,0.140572294179269,0.158005209819994,0.136267526179141,0.000547780207991735,0.0636151139327041,0.130882571779773,0.121250747757529
"result.426",180,0.101172462116487,0.101332101381449,0.102626263862635,0.102718551054157,0.0722676422594358,0.0753275467435322,0.0779450800499546,0.0808790958084478,0.0529541820419262,0.118393785889997,0.163169281827185,0.139064227337995,0.00146210943712046,0.0517785592478244,0.133170589057461,0.122982298421562
"result.427",180,0.0931153900596513,0.0975237133521237,0.0972621462756608,0.0965545462800789,0.181048613596175,0.179940161327842,0.188154693777248,0.188680258279691,0.0500929916052458,0.0959227914848105,0.16305219578006,0.138075999669702,0.00065690664108086,0.045427055697258,0.132843858963764,0.122628267367429
"result.428",180,0.0934409930236453,0.0978559434055012,0.0975977111174198,0.0982844693124833,0.0615481690749622,0.0646942833518365,0.0666657008679785,0.0668433499579772,0.0397823964061423,0.17054230815973,0.162576801256963,0.139644534349913,0.00130847055897628,0.0702663298642263,0.131567161037385,0.122729983524882
"result.429",180,0.0815852051595352,0.0831110594824348,0.0844107180734576,0.0847153918403841,0.0731762538175515,0.0664736233216894,0.0735463197572771,0.0730327078269183,0.0399177829719046,0.116750407436208,0.161062010586476,0.139003603071398,0.00151147675538103,0.0519240280725403,0.13172033195656,0.122989694729576
"result.430",180,0.0914832471211004,0.0919555224543551,0.0935774084336816,0.0932536543817079,0.0596277333972652,0.0637061637242741,0.0707424997221835,0.0714904067662657,0.083720817335531,0.167215113822088,0.156123939989698,0.134903675696884,0.000812332225746185,0.0683147721094251,0.129623878869647,0.120595913435785
"result.431",180,0.0914078693806903,0.090099987026701,0.0895907829187046,0.0893321982220815,0.075845278051677,0.0739592766091148,0.0741691197316583,0.075944117558614,0.0560774236356775,0.100146977187603,0.16600519339703,0.138854908519406,0.000599656171076329,0.0404438146434289,0.134454534609658,0.122517046184143
"result.432",180,0.0869262039665911,0.0874580781707407,0.0876891994884999,0.0876269216433729,0.0968396512840636,0.0976433163863532,0.10816798015901,0.106812628784384,0.0503352613649356,0.120025519142585,0.159935912895769,0.138724096444071,0.000785680435763883,0.0526739641096746,0.131788690654304,0.122365254528639
"result.433",180,0.0937922397846297,0.0910636140242128,0.0931283301274186,0.0941138700045401,0.231191550832188,0.227225308244419,0.239822763853837,0.241194798987313,0.0551463524284109,0.0920202662836032,0.165110360271941,0.139055885576969,0.00119334417609114,0.0421809395956511,0.133183840383764,0.122275001584335
"result.434",180,0.113244575742584,0.118433384901652,0.117339165088446,0.117001169088802,0.048535877496455,0.0502813328296664,0.0583846421593308,0.0581146494205894,0.0306284164981065,0.131089084561943,0.163801589361123,0.139174957112548,0.00110996779285691,0.0570882194313724,0.133841799935017,0.123324024545786
"result.435",180,0.11116020547965,0.11619486593438,0.117754778976815,0.118309657108867,0.21809843451641,0.21933397977221,0.221987293008928,0.229150930511084,0.0830340177584469,0.146761816398242,0.161456550937464,0.136215494351911,0.00100518592193755,0.0673241223225846,0.130840517256939,0.120604349658706
"result.436",180,0.102604968682846,0.106234260404803,0.106023310668718,0.105749289010892,0.113924738435932,0.117139084439649,0.121846615021504,0.124546681432733,0.0570866293402981,0.156404661253504,0.158398130345615,0.137828986279683,0.00196497619240263,0.0635471621494833,0.130423065752042,0.121854664237317
"result.437",180,0.0954377324241018,0.099592472788583,0.100644969820649,0.100140474678888,0.146920320618211,0.159461816251569,0.16341401507248,0.163783647929129,0.0422110783455514,0.170903697014413,0.161024744176152,0.13911293493043,0.0011912632881617,0.0706603446500319,0.132899369252931,0.123158307159475
"result.438",180,0.0880021323258636,0.0904414625860794,0.0891083975446864,0.088483825700578,0.118049479142292,0.132968780586102,0.139307292490086,0.138921727341824,0.0774192551979045,0.12026850344336,0.164157646576776,0.13734827210157,0.00143214607482578,0.0578677492915471,0.130938699275529,0.121561875551229
"result.439",180,0.0923872953629471,0.0925624159327998,0.0941936305594127,0.0941173271902299,0.129272923717112,0.12377122516419,0.132737983595245,0.138442283329957,0.0555458434546536,0.149805438585601,0.161224916904286,0.137551430004662,0.000729674473227876,0.0589143559212563,0.131428667591965,0.121759328206449
"result.440",180,0.0882930926571107,0.0904471298920262,0.0927691898914633,0.0922628844647925,0.0712460552322524,0.0766005916534218,0.0822717207618743,0.0829605372326329,0.0724816827320637,0.154516249608173,0.158859398440393,0.137405821453592,0.000742082116750737,0.0670467398363074,0.131146129860421,0.120980249548824
"result.441",180,0.0846429356967159,0.0850089461321472,0.0870552589642212,0.0867954344706762,0.0713823390013587,0.0819978516738203,0.0916160742327876,0.0904541211262154,0.0346000276345703,0.191035907402057,0.158354586085555,0.138247546280187,0.00110500318249757,0.0719573460232463,0.132038975850353,0.122837950925494
"result.442",180,0.080990003152021,0.0865924437827479,0.085394485677587,0.0841491418448224,0.153644181758641,0.161726668502472,0.15842932750373,0.154830552065161,0.0663300593056611,0.115667999184957,0.164991178767332,0.137424659663907,0.000708986003756233,0.0503953269544331,0.132068270993574,0.121692288323358
"result.443",180,0.0923526334417653,0.0930571857169701,0.0941977240554459,0.0929160286155887,0.0502971864177643,0.0520678910652942,0.0569319648699548,0.0595587749877323,0.0455752531397137,0.110655017435404,0.164304083655533,0.139281031851212,0.00108253362158827,0.0464281533160918,0.133034291590987,0.123089975048619
